NEAR/USDT,(3X) ,做多,做多,15.9553,16.2212,04/18 07:02:48,04/19 05:23:51,4.99%,Bored
NEAR/USDT,(3X) ,做多,做多,15.6565,15.7649,04/18 07:41:13,04/18 10:12:07,2.07%,Bored
SAND/USDT,(3X) ,做多,做多,2.648375,2.714357,04/18 22:24:49,04/19 02:17:49,7.47%,Bored
SAND/USDT,(3X) ,做多,做多,2.642518,2.714999,04/18 22:32:45,04/19 02:17:47,8.21%,Bored
ETH/USDT,(5X) ,做多,做多,2924.32,2985.29,04/18 22:41:02,04/19 01:59:30,10.42%,Bored
NEAR/USDT,(3X) ,做多,做多,17.1967,17.2540,04/20 10:37:16,04/20 20:25:26,0.99%,Bored
ETH/USDT,(5X) ,做多,做多,3087.88,3120.28,04/20 11:50:05,04/20 19:15:20,5.24%,Bored
NEAR/USDT,(3X) ,做多,做多,17.0043,17.3348,04/20 11:53:25,04/20 19:20:53,5.83%,Bored
MATIC/USDT,(3X) ,做多,做多,1.440811,1.443344,04/20 14:29:11,04/20 21:37:21,0.52%,Bored
BTC/USDT,(20X) ,做空,做空,41429.08,41843.37,04/21 08:07:30,04/21 15:57:20,-20.00%,Bored
BTC/USDT,(20X) ,做空,做空,41453.44,41904.53,04/21 13:57:32,04/21 16:01:01,-21.75%,Bored
BTC/USDT,(20X) ,做空,做空,41872.84,42270.23,04/21 16:04:25,04/21 18:21:46,-18.98%,Bored
BTC/USDT,(20X) ,做空,做空,41869.81,42276.80,04/21 16:04:34,04/21 18:21:55,-19.43%,Bored
NEAR/USDT,(3X) ,做多,做多,16.7142,15.5999,04/21 20:56:43,04/22 04:39:38,-19.99%,Bored
BTC/USDT,(5X) ,做空,做空,42705.14,42043.73,04/21 21:48:46,04/22 00:11:51,7.73%,Bored
NEAR/USDT,(3X) ,做多,做多,16.7457,15.2286,04/22 00:12:03,04/22 06:34:00,-27.16%,Bored
