ETH/USDT,(20X) ,做多,做多,3230.77,3228.51,04/07 17:40:45,04/07 18:18:28,-1.39%,Fcapital
BTC/USDT,(10X) ,做多,做多,43448.81,43814.53,04/07 18:23:56,04/07 20:16:17,8.41%,Fcapital
ETH/USDT,(10X) ,做多,做多,3228.66,3260.53,04/07 18:24:12,04/07 20:16:15,9.87%,Fcapital
KAVA/USDT,(5X) ,做多,做多,4.7472,4.7733,04/07 20:21:05,04/08 09:34:42,2.74%,Fcapital
ETH/USDT,(20X) ,做多,做多,3259.58,3257.78,04/07 20:24:26,04/07 20:26:37,-1.09%,Fcapital
KAVA/USDT,(10X) ,做多,做多,4.7047,4.7747,04/07 21:52:06,04/08 09:34:37,14.87%,Fcapital
ETH/USDT,(10X) ,做多,做多,3246.35,3262.61,04/08 09:37:29,04/08 11:01:35,5.00%,Fcapital
KAVA/USDT,(10X) ,做多,做多,4.8121,4.8189,04/08 10:08:03,04/08 10:21:03,1.41%,Fcapital
ETH/USDT,(10X) ,做多,做多,3269.56,3291.57,04/08 12:03:05,04/08 16:14:11,6.72%,Fcapital
NEAR/USDT,(10X) ,做多,做多,19.4236,18.9628,04/08 16:14:54,04/08 16:30:30,-23.72%,Fcapital
NEAR/USDT,(10X) ,做多,做多,19.1690,18.9566,04/08 16:47:06,04/08 16:59:51,-11.08%,Fcapital
NEAR/USDT,(10X) ,做多,做多,19.2157,18.8671,04/08 17:20:54,04/08 18:07:28,-18.14%,Fcapital
NEAR/USDT,(10X) ,做空,做空,18.8327,18.7145,04/08 18:07:46,04/08 18:11:57,6.27%,Fcapital
NEAR/USDT,(10X) ,做空,做空,18.6339,18.8827,04/08 18:15:54,04/08 18:23:00,-13.35%,Fcapital
NEAR/USDT,(10X) ,做多,做多,18.9334,17.7800,04/08 18:23:56,04/09 02:02:38,-60.91%,Fcapital
NEAR/USDT,(10X) ,做多,做多,18.9295,18.9863,04/08 18:23:58,04/08 20:12:16,3.00%,Fcapital
ETH/USDT,(20X) ,做多,做多,3265.35,3299.07,04/09 03:03:01,04/11 02:16:05,20.65%,Fcapital
ETH/USDT,(20X) ,做多,做多,3265.46,3299.10,04/09 03:03:06,04/11 02:16:03,20.59%,Fcapital
BTC/USDT,(20X) ,做多,做多,43029.02,43180.05,04/09 03:03:16,04/11 02:16:01,7.01%,Fcapital
BTC/USDT,(20X) ,做多,做多,43063.87,43186.12,04/09 03:03:39,04/11 02:15:59,5.67%,Fcapital
ETH/USDT,(20X) ,做多,做多,3270.66,3299.37,04/09 03:03:51,04/11 02:15:58,17.54%,Fcapital
ETH/USDT,(20X) ,做多,做多,3272.09,3299.57,04/09 03:03:58,04/11 02:15:56,16.79%,Fcapital
BTC/USDT,(20X) ,做多,做多,42410.54,42768.65,04/09 11:46:52,04/10 12:04:03,16.88%,Fcapital
BTC/USDT,(10X) ,做多,做多,42410.57,43192.95,04/09 11:46:59,04/11 02:15:54,18.44%,Fcapital
ETH/USDT,(20X) ,做多,做多,3211.02,3234.25,04/09 11:47:08,04/10 02:12:07,14.46%,Fcapital
ETH/USDT,(20X) ,做多,做多,3211.03,3234.23,04/09 11:47:14,04/10 02:12:12,14.45%,Fcapital
BTC/USDT,(20X) ,做多,做多,42254.96,42790.43,04/10 00:02:47,04/10 10:04:23,25.34%,Fcapital
BTC/USDT,(20X) ,做多,做多,42255.97,42769.24,04/10 00:02:53,04/10 12:03:59,24.29%,Fcapital
BTC/USDT,(10X) ,做多,做多,42254.96,43201.18,04/10 00:02:57,04/11 02:15:52,22.39%,Fcapital
ETH/USDT,(20X) ,做多,做多,3210.66,3236.60,04/10 00:03:08,04/10 02:10:50,16.15%,Fcapital
ETH/USDT,(20X) ,做多,做多,3210.67,3236.56,04/10 00:03:11,04/10 02:10:46,16.12%,Fcapital
ETH/USDT,(20X) ,做多,做多,3212.15,3256.58,04/10 00:03:20,04/10 10:04:29,27.66%,Fcapital
ETH/USDT,(10X) ,做多,做多,3213.08,3279.44,04/10 00:03:24,04/11 01:16:01,20.65%,Fcapital
ETH/USDT,(10X) ,做多,做多,3213.02,3279.52,04/10 00:03:28,04/11 01:15:58,20.69%,Fcapital
XRP/USDT,(10X) ,做多,做多,0.7563,0.7693,04/10 00:03:42,04/11 02:15:50,17.18%,Fcapital
BTC/USDT,(10X) ,做多,做多,42300.21,43209.05,04/10 00:06:01,04/11 02:15:49,21.48%,Fcapital
ETH/USDT,(20X) ,做多,做多,3284.93,3300.52,04/11 01:16:47,04/11 02:15:47,9.49%,Fcapital
ETH/USDT,(20X) ,做多,做多,3284.73,3300.57,04/11 01:16:50,04/11 02:15:45,9.64%,Fcapital
