BTC/USDT,(20X) ,做多,做多,39957.15,39905.58,04/15 00:00:27,04/15 00:04:42,-2.58%,烽火戲諸侯
BTC/USDT,(20X) ,做多,做多,39931.07,40031.22,04/15 01:00:59,04/15 01:34:59,5.01%,烽火戲諸侯
ETH/USDT,(20X) ,做多,做多,3011.73,3021.60,04/15 01:01:00,04/15 01:34:59,6.55%,烽火戲諸侯
BTC/USDT,(20X) ,做多,做多,39929.87,40031.22,04/15 01:01:25,04/15 01:34:59,5.07%,烽火戲諸侯
BTC/USDT,(20X) ,做多,做多,40288.23,40390.77,04/16 00:30:39,04/16 01:00:15,5.09%,烽火戲諸侯
BTC/USDT,(20X) ,做多,做多,40388.31,40450.51,04/16 16:02:17,04/16 16:21:12,3.08%,烽火戲諸侯
BTC/USDT,(20X) ,做多,做多,40383.42,39777.66,04/18 00:53:29,04/18 07:23:21,-30.00%,烽火戲諸侯
BTC/USDT,(20X) ,做多,做多,40209.23,39787.03,04/18 01:00:50,04/18 07:23:18,-21.00%,烽火戲諸侯
BTC/USDT,(20X) ,做空,做空,39844.76,39742.79,04/18 11:49:30,04/18 12:13:04,5.11%,烽火戲諸侯
BTC/USDT,(20X) ,做空,做空,40798.32,40730.82,04/19 06:29:36,04/19 09:57:49,3.30%,烽火戲諸侯
BTC/USDT,(20X) ,做空,做空,40703.91,40591.36,04/19 16:03:34,04/19 17:26:33,5.53%,烽火戲諸侯
BTC/USDT,(20X) ,做空,做空,40727.89,40591.36,04/19 16:16:29,04/19 17:26:33,6.70%,烽火戲諸侯
BTC/USDT,(20X) ,做空,做空,41373.79,41277.20,04/20 11:30:22,04/20 12:36:09,4.66%,烽火戲諸侯
ETH/USDT,(20X) ,做多,做多,3078.29,3070.96,04/20 23:16:31,04/21 00:10:16,-4.76%,烽火戲諸侯
ETH/USDT,(20X) ,做多,做多,3061.34,3070.96,04/20 23:30:20,04/21 00:10:17,6.27%,烽火戲諸侯
BTC/USDT,(20X) ,做空,做空,42321.98,42544.45,04/21 19:04:26,04/21 20:23:26,-10.51%,烽火戲諸侯
BTC/USDT,(20X) ,做空,做空,42326.94,42544.45,04/21 19:15:35,04/21 20:23:26,-10.27%,烽火戲諸侯
ETH/USDT,(20X) ,做空,做空,3137.12,3149.47,04/21 19:16:51,04/21 20:23:26,-7.87%,烽火戲諸侯
ETH/USDT,(20X) ,做空,做空,3148.20,3149.47,04/21 19:30:52,04/21 20:23:26,-0.80%,烽火戲諸侯
BTC/USDT,(20X) ,做空,做空,42507.51,42364.64,04/21 20:01:52,04/21 20:16:49,6.72%,烽火戲諸侯
BTC/USDT,(20X) ,做空,做空,42703.70,42598.29,04/21 21:00:42,04/21 22:05:10,4.93%,烽火戲諸侯
BTC/USDT,(20X) ,做空,做空,42765.82,42598.29,04/21 21:18:18,04/21 22:05:10,7.82%,烽火戲諸侯
ETH/USDT,(20X) ,做多,做多,3099.73,3070.39,04/22 00:06:37,04/22 02:23:04,-18.93%,烽火戲諸侯
BTC/USDT,(10X) ,做多,做多,42060.31,41608.05,04/22 00:08:55,04/22 02:23:04,-10.75%,烽火戲諸侯
BTC/USDT,(20X) ,做多,做多,41804.13,41608.05,04/22 01:01:33,04/22 02:23:04,-9.37%,烽火戲諸侯
BTC/USDT,(20X) ,做多,做多,41628.18,41577.17,04/22 01:37:33,04/22 01:38:53,-2.45%,烽火戲諸侯
BTC/USDT,(20X) ,做多,做多,41532.09,41604.01,04/22 02:00:22,04/22 02:22:08,3.46%,烽火戲諸侯
BTC/USDT,(20X) ,做多,做多,41535.76,41555.00,04/22 02:31:07,04/22 02:46:20,0.91%,烽火戲諸侯
ETH/USDT,(20X) ,做多,做多,3026.72,2996.45,04/22 04:00:51,04/22 04:42:47,-20.00%,烽火戲諸侯
